96162.251805	96224.495888	96980.782213	97710.474177	100848.176363	
102909.550643	104867.232160	107005.990095	108659.013899	111629.489552	
110170.337630	112930.120448	114677.727347	115123.331495	116970.695948	
95376.253925	100393.507958	103207.959575	106830.046740	107114.496536	
103701.156672	104530.487772	105177.332550	108398.169158	108607.523212	
107148.935295	107175.270094	107464.785555	108548.673956	108578.938917	
112906.941806	113004.512808	113119.990334	116625.436703	117109.989567	
117109.236271	117888.074575	118439.446597	118460.360626	120137.565114	
106155.675501	107924.422783	108770.662656	109982.837123	110220.609578	
86833.439807	91089.131164	96263.397881	99830.436425	100135.327127	
102141.694543	108359.253589	111184.469138	115939.144700	116378.570693	
101418.683067	110921.925478	112410.489455	113848.358168	117849.747363	
106149.279868	107760.828374	111311.310617	112568.602802	112785.010945	
100543.079956	102255.137214	103694.567189	107028.285863	107929.967234	
88825.921196	93905.475778	104164.627908	105903.835796	106500.970166	
98554.906251	100454.088907	105952.291223	107490.924230	107954.386301	
93295.910646	95634.318433	97814.876799	98608.944212	99399.150901	
90571.155780	96463.487539	96511.298148	97874.911586	98100.494630	
100419.339145	100485.394864	105144.451008	105305.333542	106339.836570	
106421.611342	106854.170617	107232.225300	109565.662535	109772.957449	
104718.120203	107614.281907	110859.445577	112528.156414	113502.717928	
106126.894171	106614.427061	107019.039299	107924.047828	110246.474980	
107866.582495	108363.072616	109119.313728	110042.798150	110405.954038	
90201.903848	102539.046026	104081.112044	107092.553071	107993.177882	
95382.313116	101962.842283	102503.380728	102941.413765	102995.862847	
98222.407440	104621.658395	106186.993158	106810.342603	107038.454521	
93206.638023	94937.138369	96894.095077	99001.431868	99469.566205	
90382.492524	90620.078816	93099.862151	94640.417042	98996.316511	
99404.987457	107029.738589	108358.332990	108534.784945	109322.623742	
108697.828589	111615.964702	111817.326911	111977.778040	112731.687444	
98167.965442	106098.970904	109435.191881	111574.183226	112240.004075	
101185.857800	108330.722540	109080.251823	109318.771966	110198.127306	
101813.242419	103275.372430	104959.172887	106711.475278	107564.078848	
106863.982972	106942.693972	106986.144586	107856.779813	109073.962653	
107069.527642	107104.459343	109437.990422	112035.947101	112951.456523	
91535.788124	99981.440976	101633.760595	101958.404790	103154.998340	
98294.907390	102101.922519	104323.497754	105097.667656	108389.218507	
110907.130979	115305.120690	116547.432382	116583.535585	116608.876680	
89229.032747	95622.746531	97174.575879	100156.184846	101544.323253	
114675.827424	115342.575218	117209.052141	117250.613948	119223.789887	
103542.591528	104383.022199	105008.292630	109498.896448	109682.796852	
101760.646049	106161.566491	108997.041409	110726.841666	110859.233079	
102927.254618	107842.542724	111683.631704	114444.395051	114730.992537	
97449.561173	100693.899526	111558.494096	112701.096692	113404.677301	
101547.378711	108129.630201	108272.615990	108493.731448	109527.952092	
78779.195807	90830.869178	102881.012647	103537.014155	103568.747948	
94862.948512	101264.536027	103561.062344	104312.758282	104596.871207	
110248.901545	110348.275487	110676.927999	114048.036296	114445.884597	
104196.539306	106199.755869	106683.901082	108389.358466	108592.566862	
107585.399368	108084.555220	109253.947073	112679.186899	114358.377279	
100401.013387	107447.801328	108448.407477	109000.343657	109051.921941	
104962.866723	106254.728235	107552.365095	107808.070388	108669.517400	
84436.711700	91919.998893	92779.293862	93603.571068	95342.058959	
89265.172001	95439.920789	97437.097283	97582.274358	97751.838835	
83021.437332	96471.530938	98684.485095	100531.956246	100550.307241	
93628.996925	101333.571604	113496.397311	113924.209810	115312.632789	
102266.641064	104855.606946	105180.445271	107452.702235	108433.454968	
94103.575880	101383.481128	102665.285311	103173.781305	103292.206310	
109642.211225	111374.033315	113030.776472	113115.641721	113275.578238	
107104.319916	111719.987535	115359.741810	118471.935103	119884.212775	
92621.597589	99554.294975	100651.856667	102675.385664	105662.754939	
102273.704455	103429.588199	103436.774182	104096.139469	104122.080444	
95812.462100	97490.616706	100067.801879	103029.955023	106806.410287	
99957.443134	102533.429643	106416.277007	107676.216610	108557.927632	
93601.502432	96838.745950	98831.239700	101907.175312	102027.700301	
99967.538727	100796.035988	101515.513438	103317.266156	105152.577881	
100988.978260	101853.642185	103724.888288	103840.722382	105608.440911	
107328.207957	109508.022469	112192.130897	114139.552386	115538.106347	
101416.794997	108159.556399	110862.286367	112256.555970	113416.766398	
107228.272444	112305.149253	112427.933016	113872.480740	114858.836081	
98393.607762	101445.642277	109440.852797	109851.130520	109910.394351	
106514.213457	110128.578096	110247.643639	111169.679911	112347.987820	
104268.774153	106838.044402	107500.641642	111712.710787	111961.239503	
100141.939771	113922.346266	115142.306456	115565.768272	117162.871469	
93298.055558	94973.224501	96114.607403	96455.330158	96711.109619	
95635.104648	112133.199468	112795.368613	112801.032897	113524.965826	
107781.585257	110536.124618	118253.013402	118944.627183	119305.622695	
99982.002190	104538.913654	104911.671424	104982.360420	112445.513967	
102473.368261	105894.605661	106150.243255	106552.094931	106983.579857	
106765.917804	112399.776272	114054.269856	115839.342120	117626.807737	
110557.953847	113033.425596	113835.134005	114577.242734	114857.555793	
112613.920759	119195.236611	119785.812869	120073.935994	120682.220401	
88755.454295	99458.794620	100850.858441	101176.122514	101266.724530	
105782.969399	110542.861638	111186.976700	112972.764100	115356.463125	
109074.910265	113396.940807	113613.366771	114585.948522	115880.361949	
96173.035291	101057.065865	101819.068881	102134.776661	102444.935103	
98970.447776	100967.316023	105282.785550	109022.179658	110120.940881	
99966.211266	101527.837930	105184.814867	109460.800790	109816.463007	
108138.204656	114985.529832	115505.108546	116044.750984	117017.277211	
109019.031696	114974.202169	116099.700044	118455.037360	120587.564069	
