101712.487359	103582.861116	104854.680730	106832.194677	111675.117293	
117035.386860	121633.940971	121655.491999	121695.326453	123405.176015	
108365.787539	108654.457092	109449.405322	109672.551778	109931.716304	
104455.687449	105435.825483	106041.946518	106722.966794	108412.844474	
96891.017290	104006.756350	104999.987024	105733.768972	105800.883747	
94365.867882	108260.952828	109125.035679	113050.563698	113517.898781	
107164.071507	109108.795524	109841.912334	111510.566863	112177.418214	
109193.667928	115743.010269	117451.746078	118702.402865	120282.901984	
109242.228145	111462.669762	112741.119435	114904.390525	115110.373498	
106492.459628	107438.733798	107903.111797	109808.586701	109879.190432	
104664.203098	116228.844671	118808.291313	120638.015086	121344.622884	
104405.423441	104877.889414	105854.426618	108160.798541	108601.336377	
106191.301972	110512.130757	112019.548550	115028.058915	118107.809016	
105566.245909	105718.392307	106484.841321	109880.512250	113042.990607	
104066.837678	109328.919788	110523.466413	111000.779700	111133.315575	
102686.360227	103316.642697	108225.626711	110751.560661	113011.350125	
123573.139397	128479.595590	131021.447352	131036.252959	131065.620690	
109865.637158	110078.523916	117037.775996	118971.280548	119762.296846	
102553.422530	103826.256237	109246.652826	110970.762985	111118.730911	
113904.936506	114643.909513	114949.530509	115124.021622	119988.521915	
109073.971081	113666.066005	114362.100238	115197.122396	116381.486697	
109538.308564	109624.166484	111887.632838	114362.100238	116007.438390	
107736.002606	110370.393397	110619.110667	110931.122981	111483.715999	
93363.074138	95658.838646	102408.219477	102884.063385	103144.925987	
104965.806804	105501.655674	110873.344388	113186.251383	113947.097339	
107970.224801	114170.440110	117851.304365	118610.898872	119686.278689	
110796.697165	112275.686131	112946.463142	114632.480066	114957.871203	
113722.512329	113803.668805	115743.908518	120011.098446	121879.928269	
116639.017983	116748.930576	118453.943292	118986.897576	120070.988167	
108370.504461	114340.768629	114786.349403	116223.271885	117761.743354	
104371.537085	108124.410092	108136.632205	111021.898250	112662.794910	
113110.131634	114902.281352	116520.443538	117876.816130	121912.966057	
108710.380127	112778.704148	114422.734296	116066.286973	118007.860008	
106434.898909	106453.173795	107055.801131	108088.235907	110502.000019	
109376.133923	109903.608844	114439.024680	115150.194530	116137.747340	
113262.500835	115104.823026	115673.873413	116343.261090	117488.249911	
104438.331956	105736.247772	106355.302089	109037.293410	109829.177741	
125726.440614	127057.330419	128187.968597	128252.865787	128439.358649	
99329.575253	109547.355216	112126.881833	113448.797744	114381.711290	
97380.477387	101347.963012	101466.315397	102436.343045	104854.680730	
112601.758352	113316.193372	115454.594310	116422.762496	116870.589503	
109214.038651	111142.393044	112579.764022	112966.057596	115897.579296	
94621.210575	108699.545793	109204.847956	109690.836601	111725.157806	
100056.459273	107654.724778	109179.981663	113321.924886	113895.388401	
105614.480594	106112.718506	108078.559740	108981.808674	110449.802227	
111619.344974	115229.654433	117398.647728	117677.122714	122299.741538	
102916.413009	104099.811457	108924.720149	109294.531865	110236.305594	
113783.296810	114690.918695	116907.818715	117137.366641	120729.600005	
105761.451672	108959.484671	115911.662031	116253.322930	119278.959786	
100034.444841	100123.269745	100699.512386	101854.626740	102488.852117	
85121.295369	87827.914957	107636.313755	107672.773063	107759.513746	
108180.330411	112157.500703	114260.186762	114768.784765	116522.813670	
108833.881496	110191.220998	113510.451548	115177.729307	115278.477419	
119798.645337	123901.961919	127113.265078	129322.586818	129338.593094	
119089.583964	122741.040563	123325.091379	123506.263604	125018.015205	
103543.013597	108676.354905	109674.476230	110886.254267	112177.947479	
117438.888367	117581.859053	119279.245164	119705.997821	121814.664119	
120516.723711	121998.928352	123661.385642	124096.341945	128712.135671	
106641.060014	107466.868449	113270.654719	115378.200274	115419.218730	
108525.200691	109320.563506	110657.454206	110905.214372	111437.103671	
92767.356000	102732.316441	103301.903715	103823.591943	105741.530708	
94419.155183	100384.991664	106188.850070	106420.260653	108409.880221	
99041.337412	106672.473010	109050.900299	111415.448726	111798.928424	
118416.837787	120316.102503	120984.364079	126106.892498	127280.315340	
99483.329038	107561.345998	109401.330204	109829.103348	110339.921550	
101101.504246	102548.146958	103393.475771	104070.667166	105636.868710	
100453.777090	102295.780120	105457.188705	112071.193730	112895.858430	
103453.829200	112450.875536	112526.723962	114996.639511	115597.515828	
91532.797105	103664.859988	104134.204497	113107.080568	114012.173475	
101276.728484	107532.172777	108152.275194	108617.448763	109919.174865	
102058.718630	112792.429124	117828.278012	118200.372580	118635.488731	
108278.860465	109065.087324	109232.102883	111949.775724	112756.909999	
111407.237686	112295.008686	116496.536754	116864.623182	119812.660964	
105818.319050	109257.326091	109955.523202	113530.466786	116360.816971	
120540.342237	121382.481947	121538.355966	123822.464596	125079.943348	
106565.987343	107349.698200	109736.296853	110268.687427	111656.425475	
87333.050811	98930.621083	99274.929436	106945.876622	107718.154746	
105301.835609	113085.609752	114599.967883	115516.926097	115561.625937	
105529.644212	108041.448570	109681.362407	110008.615755	111612.688463	
123081.767836	123622.265653	123885.200634	126134.613217	126181.356667	
110091.507936	112637.078251	114884.189558	116978.120091	120657.978533	
99282.893033	104822.464044	106549.874070	107588.552552	108399.570528	
99831.568117	101859.034868	103406.278787	105301.835609	105557.073263	
92253.668617	97283.514851	100645.414970	100730.120930	102353.498750	
