93190.610940	100986.504242	102055.906577	102922.495615	106440.549219	
111564.262246	111953.201871	112156.667617	112772.046975	113792.176669	
98148.254029	104141.958294	106028.344400	107897.566446	108679.744406	
87353.828267	89295.985986	94750.971287	96306.939972	97160.548503	
107095.948959	107166.267102	108872.972007	109220.434359	110871.948902	
108385.479744	109465.298255	111259.270126	111746.213239	113301.412608	
103322.895061	104652.739023	105441.250429	107030.033417	107661.111883	
100484.187693	108659.642370	109687.930032	109830.359839	110736.290010	
103703.245864	104228.702000	108228.393012	110818.427553	110819.092720	
88458.000842	95083.076187	97287.154670	99009.531638	101150.447444	
99226.208712	107109.825095	107458.279368	108285.746243	110141.371966	
102001.354800	104648.748672	104880.373862	105188.662563	105794.711836	
87825.982726	89564.357361	98975.049247	100026.976669	102274.400268	
102538.558246	111670.241651	112886.895035	114505.201125	116252.606207	
98827.606450	105057.466313	105935.645668	106439.023579	107048.565390	
101895.796551	102805.037182	109735.249535	110867.955311	111107.480924	
99426.254544	100408.856980	101747.358811	103702.460680	104462.266495	
96313.546335	98438.329225	101087.946199	102348.271540	104658.042816	
79550.635347	98633.943068	100985.744238	103413.595955	103664.738614	
97723.195800	109229.818150	111588.686550	112574.096765	113546.232485	
103114.772919	104098.644902	106207.870151	107133.882253	107196.238669	
92884.660119	99866.627138	101405.858943	102047.207936	103192.285694	
96428.906234	97296.282410	99729.386491	99805.516212	100021.888086	
97278.658470	98482.486456	100003.427873	103847.607578	104381.516412	
96794.429533	99125.126950	100299.064153	104978.971698	106401.233297	
94875.321266	101980.873369	103073.358440	103412.580267	105369.386357	
96949.479296	99653.127169	99835.421586	101878.518071	103454.235450	
100576.326090	101647.952418	102922.325890	104752.933650	105385.670393	
95178.853981	101478.296292	103453.971168	103454.342067	103622.454904	
92764.531742	96305.034935	98043.993113	98570.460979	101741.485939	
92795.312332	95971.304387	98502.559316	98826.174383	99769.955933	
98248.663740	103402.529392	106155.688326	108418.841514	108808.334154	
114591.609401	115254.279159	115859.089644	117541.807322	117620.337794	
97970.798329	100814.132636	101776.179806	102890.758580	105443.606845	
89953.438236	102097.952199	104116.704445	104288.462866	104522.641280	
102430.741261	104543.109530	105063.861023	105432.444717	105486.932398	
118401.141208	118917.520421	119815.398499	120376.756287	120670.099075	
109067.834755	110288.952427	112458.821022	113137.436314	113324.191596	
96264.483566	97823.767121	103059.897421	104116.664903	104821.783860	
84760.352638	100525.687429	100742.583057	101821.780397	103393.095276	
101460.997884	111289.270963	111319.050988	113514.826020	114071.091057	
104379.566405	106100.265918	108233.765950	108354.460195	111100.140421	
98203.565728	101168.392100	101979.113917	103540.321394	106231.582439	
120222.339730	125491.201852	129952.010084	130255.141188	130381.330019	
113624.172241	113718.081454	114021.267384	115410.985731	115640.356231	
103058.362041	103306.110333	103429.260907	103664.234656	104213.234991	
101327.541022	101460.755943	103144.469475	104026.741786	104595.124423	
117147.714248	118157.770388	119458.561524	121522.428709	122125.809978	
93388.800406	98749.318506	100542.006781	101004.951922	101068.388477	
